,gen_id,year,inyr,ucode,status,rtyr,prtyr,nerc,iso,node,naics,nplate,scap,wcap,state,zip,county,cogen,nrg1,puyr,puscap,pm,pmod,omod,omodyr,pstatus,prpyr,pdscap,pdyr,efyr,cuyr,year_uprate_complete,lon,lat,short_zip,year_wind,cum_wind,year_solar,cum_solar,cum_intmtnt
11907,2685-1,2012,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,215.0,620.5,11.2,25.299999999999997,645.8
11908,2685-1,2013,1924.0,15296,OP,,,NPCC,NYIS,,22.0,2.799999952316284,2.0,3.1,NY,12047,albany,,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.0,0.0,0.0
11909,2685-2,2009,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,204.0,405.5,0.0,0.0,405.5
11910,2685-2,2010,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.6,0.6,0.6
11911,2685-2,2011,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,13.5,14.1,14.1
11912,2685-2,2012,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,215.0,620.5,11.2,25.299999999999997,645.8
11913,2685-2,2013,1924.0,15296,OP,,,NPCC,NYIS,,22.0,2.799999952316284,2.0,3.1,NY,12047,albany,,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.0,0.0,0.0
11914,2685-3,2009,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,204.0,405.5,0.0,0.0,405.5
11915,2685-3,2010,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.6,0.6,0.6
11916,2685-3,2011,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,13.5,14.1,14.1
11917,2685-3,2012,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,215.0,620.5,11.2,25.299999999999997,645.8
11918,2685-3,2013,1991.0,15296,OP,,,NPCC,NYIS,,22.0,3.0,3.1,3.1,NY,12047,albany,,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.0,0.0,0.0
11919,2685-4,2009,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,204.0,405.5,0.0,0.0,405.5
11920,2685-4,2010,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.6,0.6,0.6
11921,2685-4,2011,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,13.5,14.1,14.1
11922,2685-4,2012,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0999999046325684,NY,12047,albany,N,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,215.0,620.5,11.2,25.299999999999997,645.8
11923,2685-4,2013,1991.0,15296,OP,,,NPCC,NYIS,,22.0,3.0,3.1,3.1,NY,12047,albany,,WAT,,,HY,,,,,,,,,, ,-73.72264,42.8056,12,0.0,0.0,0.0,0.0,0.0
11924,2686-1,2009,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,204.0,405.5,0.0,0.0,405.5
11925,2686-1,2010,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.6,0.6,0.6
11926,2686-1,2011,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,13.5,14.1,14.1
11927,2686-1,2012,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,215.0,620.5,11.2,25.299999999999997,645.8
11928,2686-1,2013,1924.0,15296,OP,,,NPCC,NYIS,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.0,0.0,0.0
11929,2686-2,2009,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,204.0,405.5,0.0,0.0,405.5
11930,2686-2,2010,1924.0,15296,OP,,,NPCC,,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.6,0.6,0.6
11931,2686-2,2011,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,13.5,14.1,14.1
11932,2686-2,2012,1924.0,15296,OP,,,NPCC,NYISO,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,215.0,620.5,11.2,25.299999999999997,645.8
11933,2686-2,2013,1924.0,15296,OP,,,NPCC,NYIS,,22.0,2.799999952316284,2.0,3.0,NY,12148,saratoga,,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.0,0.0,0.0
11934,2686-3,2009,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,204.0,405.5,0.0,0.0,405.5
11935,2686-3,2010,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.6,0.6,0.6
11936,2686-3,2011,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,13.5,14.1,14.1
11937,2686-3,2012,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,215.0,620.5,11.2,25.299999999999997,645.8
11938,2686-3,2013,1991.0,15296,OP,,,NPCC,NYIS,,22.0,3.0,3.1,3.0,NY,12148,saratoga,,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.0,0.0,0.0
11939,2686-4,2009,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,204.0,405.5,0.0,0.0,405.5
11940,2686-4,2010,1991.0,15296,OP,,,NPCC,,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.6,0.6,0.6
11941,2686-4,2011,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,13.5,14.1,14.1
11942,2686-4,2012,1991.0,15296,OP,,,NPCC,NYISO,,22.0,3.0,3.0999999046325684,3.0,NY,12148,saratoga,N,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,215.0,620.5,11.2,25.299999999999997,645.8
11943,2686-4,2013,1991.0,15296,OP,,,NPCC,NYIS,,22.0,3.0,3.1,3.0,NY,12148,saratoga,,WAT,,,HY,,,,,,,,,, ,-73.84269,42.80746,12,0.0,0.0,0.0,0.0,0.0
11944,2691-1,2009,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,204.0,405.5,0.0,0.0,405.5
11945,2691-1,2010,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.6,0.6,0.6
11946,2691-1,2011,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,13.5,14.1,14.1
11947,2691-1,2012,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,215.0,620.5,11.2,25.299999999999997,645.8
11948,2691-1,2013,1973.0,15296,OP,,,NPCC,NYIS,,22.0,250.0,290.0,290.0,NY,12076,schoharie,,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.0,0.0,0.0
11949,2691-2,2009,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,204.0,405.5,0.0,0.0,405.5
11950,2691-2,2010,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.6,0.6,0.6
11951,2691-2,2011,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,13.5,14.1,14.1
11952,2691-2,2012,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,215.0,620.5,11.2,25.299999999999997,645.8
11953,2691-2,2013,1973.0,15296,OP,,,NPCC,NYIS,,22.0,250.0,290.0,290.0,NY,12076,schoharie,,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.0,0.0,0.0
11954,2691-3,2009,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,204.0,405.5,0.0,0.0,405.5
11955,2691-3,2010,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.6,0.6,0.6
11956,2691-3,2011,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,13.5,14.1,14.1
11957,2691-3,2012,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,215.0,620.5,11.2,25.299999999999997,645.8
11958,2691-3,2013,1973.0,15296,OP,,,NPCC,NYIS,,22.0,250.0,290.0,290.0,NY,12076,schoharie,,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.0,0.0,0.0
11959,2691-4,2009,1973.0,15296,OP,,,NPCC,,,22.0,250.0,264.2000122070313,260.0,NY,12076,schoharie,N,WAT,2010.0,294.0,PS,Y,,,A,,,,,, ,-74.4479,42.4423,12,204.0,405.5,0.0,0.0,405.5
11960,2691-4,2010,1973.0,15296,OP,,,NPCC,,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.6,0.6,0.6
11961,2691-4,2011,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,13.5,14.1,14.1
11962,2691-4,2012,1973.0,15296,OP,,,NPCC,NYISO,,22.0,250.0,290.0,290.0,NY,12076,schoharie,N,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,215.0,620.5,11.2,25.299999999999997,645.8
11963,2691-4,2013,1973.0,15296,OP,,,NPCC,NYIS,,22.0,250.0,290.0,290.0,NY,12076,schoharie,,WAT,,,PS,,,,,,,,,, ,-74.4479,42.4423,12,0.0,0.0,0.0,0.0,0.0
11964,2692-1,2009,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11965,2692-1,2010,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11966,2692-1,2011,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11967,2692-1,2012,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11968,2692-1,2013,1961.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11969,2692-10,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11970,2692-10,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11971,2692-10,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11972,2692-10,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11973,2692-10,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11974,2692-11,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11975,2692-11,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11976,2692-11,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11977,2692-11,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11978,2692-11,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11979,2692-12,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,240.0,240.0,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11980,2692-12,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,240.0,240.0,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11981,2692-12,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,240.0,240.0,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11982,2692-12,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,240.0,240.0,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11983,2692-12,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11984,2692-2,2009,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11985,2692-2,2010,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11986,2692-2,2011,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11987,2692-2,2012,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11988,2692-2,2013,1961.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11989,2692-3,2009,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11990,2692-3,2010,1961.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11991,2692-3,2011,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11992,2692-3,2012,1961.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11993,2692-3,2013,1961.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,,2013,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11994,2692-4,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
11995,2692-4,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
11996,2692-4,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
11997,2692-4,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
11998,2692-4,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
11999,2692-5,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
12000,2692-5,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
12001,2692-5,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
12002,2692-5,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
12003,2692-5,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
12004,2692-6,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
12005,2692-6,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
12006,2692-6,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
12007,2692-6,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
12008,2692-6,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
12009,2692-7,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
12010,2692-7,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
12011,2692-7,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
12012,2692-7,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
12013,2692-7,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
12014,2692-8,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
12015,2692-8,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
12016,2692-8,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
12017,2692-8,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
12018,2692-8,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
12019,2692-9,2009,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,363.0,470.1,0.0,0.0,470.1
12020,2692-9,2010,1962.0,15296,OP,,,NPCC,,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,0.0,0.0,10.5,10.5,10.5
12021,2692-9,2011,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,55.4,525.5,5.300000000000001,15.8,541.3
12022,2692-9,2012,1962.0,15296,OP,,,NPCC,NYISO,,22.0,20.0,,,NY,14092,niagara,N,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,22.5,548.0,20.0,35.8,583.8
12023,2692-9,2013,1962.0,15296,OP,,,NPCC,NYIS,,22.0,20.0,20.0,20.0,NY,14092,niagara,,WAT,,,PS,,,,,,,,,, ,-79.0215,43.1428,14,94.4,642.4,40.0,75.8,718.1999999999999
12024,2693-1,2009,1961.0,15296,OP,,,NPCC,,,22.0,193.5,181.1000061035156,181.1000061035156,NY,14092,niagara,N,WAT,,,HY,,,,,,,,,, ,-79.0394,43.1427,14,363.0,470.1,0.0,0.0,470.1
12025,2693-1,2010,1961.0,15296,OP,,,NPCC,,,22.0,193.5,181.1000061035156,181.1000061035156,NY,14092,niagara,N,WAT,,,HY,,,,,,,,,, ,-79.0394,43.1427,14,0.0,0.0,10.5,10.5,10.5
